#       TEMPERATURE:                 MU:              SIGMA:             AVE_LE:              ERROR:         ACCEPTANCE:      LAST_X_WALKER:
            0.089506            0.551088            0.728711           -0.292949            0.002957            0.973333            -1.06962
            0.089308            0.791625            0.734051           -0.366113          0.00369615                0.96             1.18817
             0.08911            0.830937            0.722913           -0.370638          0.00375204                0.88            -1.48157
            0.088912            0.626734            0.660512           -0.346316          0.00346365            0.906667             1.32229
            0.088714            0.842315            0.636825           -0.430711          0.00430672                 0.8            -1.26102
            0.088516            0.671607             0.59972           -0.427367          0.00427199            0.746667            0.395451
            0.088318            0.891434            0.588967           -0.407037          0.00406285                0.84           -0.411441
             0.08812            0.762404            0.608927           -0.434345          0.00433004                0.76           -0.514529
            0.087922            0.912526            0.547685           -0.435772          0.00434247                0.68           -0.255269
            0.087724            0.835256            0.550994           -0.398214          0.00397822            0.586667             1.02798
            0.087526            0.848922             0.60165           -0.435134           0.0043381                0.76            0.759841
            0.087328            0.826428            0.584954           -0.432654          0.00431329            0.786667           0.0642557
             0.08713            0.871692             0.55711           -0.434438          0.00433241            0.546667            0.913088
            0.086932             0.75446            0.551319           -0.394833          0.00394835                0.52             -1.0451
            0.086734            0.832315            0.526343            -0.41166          0.00411336                0.56            -1.55231
            0.086536            0.730173            0.555728           -0.398942          0.00398753            0.826667            0.772834
            0.086338            0.812749            0.561632           -0.419632          0.00418752                 0.8            0.230486
             0.08614            0.910573            0.570421           -0.378971          0.00378714                0.76           -0.239056
            0.085942            0.628877            0.554267           -0.378409          0.00377743            0.893333            0.741002
            0.085744            0.740523            0.548976           -0.397281          0.00397334                0.64           -0.394081
            0.085546            0.784911            0.543725           -0.390886          0.00391363                 0.6           -0.453438
            0.085348            0.605212             0.57121           -0.394407          0.00394867            0.493333           0.0515929
             0.08515            0.616377            0.548242           -0.303457          0.00305466            0.906667            0.750756
            0.084952             0.73599            0.569905           -0.415058          0.00414183            0.973333              1.0967
            0.084754            0.913007            0.567322           -0.372842          0.00372709            0.666667              1.2501
            0.084556             0.82036            0.570224           -0.426327           0.0042552                0.92           -0.876193
            0.084358            0.783405             0.54016           -0.429075          0.00428616            0.706667            0.827131
             0.08416            0.817363            0.548221           -0.395439          0.00395707                0.64            -1.02963
