#       TEMPERATURE:                 MU:              SIGMA:             AVE_LE:              ERROR:         ACCEPTANCE:      LAST_X_WALKER:
           0.0093482            0.856983            0.649119           -0.427019          0.00849008            0.786667           -0.309523
          0.00888079            0.767569            0.664591            -0.42763          0.00849436            0.973333              1.1195
          0.00843675            0.766138             0.65848           -0.437544          0.00868501            0.573333             1.05245
          0.00801492            0.740511            0.652452           -0.439371          0.00871428            0.453333         -0.00106273
          0.00761417            0.772934            0.648353           -0.438501          0.00869627                   1             1.57809
          0.00723346            0.864078            0.598045           -0.428282          0.00850246                0.92            0.948312
          0.00687179            0.878612            0.593561           -0.423774          0.00841033                0.44           -0.404145
           0.0065282            0.867809            0.586948           -0.422819          0.00840304                0.68             1.13029
          0.00620179            0.843007            0.598195           -0.438707          0.00869776                0.92            0.401779
           0.0058917            0.780822            0.629384           -0.442866          0.00878323            0.746667            -1.01711
          0.00559712            0.738655            0.618321           -0.440182          0.00873619            0.706667           -0.571419
          0.00531726            0.764209             0.60721           -0.429218          0.00851685            0.986667            0.790462
           0.0050514             0.77805            0.633705           -0.434473          0.00861299            0.746667           -0.592773
          0.00479883            0.816239             0.63229           -0.447274          0.00886948                0.64             0.53336
          0.00455889            0.786286            0.659761           -0.436586          0.00866706            0.533333             1.07424
          0.00433094            0.795697            0.669073           -0.432682          0.00859409            0.453333           -0.963388
          0.00411439              0.8544            0.646921            -0.42961          0.00852983                 0.8           -0.202706
          0.00390867            0.835845            0.627665           -0.430664          0.00855873                0.76             -1.4398
          0.00371324            0.831826            0.602507           -0.445613          0.00883822                0.64           -0.632007
          0.00352758            0.808763            0.586275            -0.43697           0.0086673            0.706667           -0.991233
           0.0033512            0.836204            0.581638           -0.430292           0.0085401            0.733333             1.43571
          0.00318364            0.778125            0.616971           -0.444072          0.00880222                0.92            0.262933
          0.00302446             0.79339            0.630358           -0.445873          0.00884167            0.546667            0.595714
          0.00287323            0.796947            0.618575           -0.449834          0.00892254            0.306667            0.543608
          0.00272957            0.778313            0.629593           -0.443062          0.00878601            0.733333           -0.529412
          0.00259309            0.841415            0.608795           -0.442584          0.00878038            0.666667            0.851729
          0.00246344            0.759098            0.626219           -0.438405          0.00870115            0.826667             1.14975
          0.00234027            0.761197            0.631028           -0.435021          0.00862264                0.32            -1.93634
          0.00222325            0.767342              0.5873           -0.438753          0.00870108            0.706667            0.739098
          0.00211209             0.80923            0.587342           -0.439588          0.00871737            0.786667             0.80298
          0.00200649             0.79492            0.618827           -0.442432          0.00877747            0.626667           -0.114698
          0.00190616            0.795336            0.636629           -0.439945          0.00872996            0.466667            0.070095
          0.00181085            0.784973            0.619194           -0.449372          0.00891291            0.413333              1.2507
          0.00172031            0.775774            0.616588           -0.454464          0.00900979                   0            0.164724
           0.0016343            0.783664            0.623239           -0.445768          0.00883266                0.36             1.16454
          0.00155258            0.745326            0.605992           -0.432634          0.00861444            0.613333             1.23323
          0.00147495            0.814756            0.623838           -0.442373          0.00877485                0.92            -0.58321
           0.0014012            0.794743            0.657827           -0.442671          0.00878606            0.573333           -0.965256
          0.00133114            0.810712            0.613488           -0.440566          0.00873991            0.626667            0.116267
          0.00126459            0.801683            0.617807           -0.454124          0.00900183                   0           -0.366673
          0.00120136            0.812717            0.632167           -0.438128          0.00869663            0.746667           -0.674066
          0.00114129             0.81169            0.630553           -0.447624          0.00888126            0.106667           -0.888151
          0.00108423            0.778436            0.618843           -0.450175          0.00892342            0.893333            0.206998
          0.00103001            0.764753            0.620344           -0.445231          0.00882697                0.24            0.678986
         0.000978513            0.822566            0.635314           -0.439124          0.00870392                 0.8            0.442269
         0.000929588             0.80672            0.633704           -0.440936          0.00875405                0.52          -0.0881276
         0.000883108            0.822327            0.617745           -0.446959          0.00886107            0.653333           -0.516462
         0.000838953            0.825574            0.599623           -0.443201          0.00879144            0.386667            -1.13016
         0.000797005            0.816593            0.594899           -0.445564           0.0088371            0.613333           -0.917726
         0.000757155            0.836727            0.594585           -0.443498          0.00879456            0.293333            -1.53053
         0.000719297            0.845119             0.61211           -0.439017          0.00870886            0.746667               1.119
         0.000683332            0.794321            0.603886           -0.441775          0.00876116            0.453333              1.3049
         0.000649166            0.826248            0.624621           -0.437676          0.00868507                0.72            0.952643
         0.000616708            0.790102            0.607586           -0.443388           0.0087875                0.48             0.19191
         0.000585872            0.800908            0.641581           -0.440408          0.00873375                0.72           -0.836572
         0.000556579            0.771816            0.644323           -0.440941          0.00874212            0.733333            0.635394
          0.00052875            0.765712            0.614826           -0.445361          0.00882809                0.72           -0.326597
         0.000502312            0.767287            0.611078           -0.444387          0.00881251                0.68            -0.60471
         0.000477197            0.762658            0.602929           -0.440757          0.00873582            0.453333             1.30999
         0.000453337            0.804042             0.60358           -0.450506           0.0089313            0.666667            -0.86051
          0.00043067            0.812917             0.62613           -0.442841          0.00878539                0.56           -0.419691
         0.000409136            0.772065            0.619009           -0.443864          0.00881702                0.44            0.130018
          0.00038868            0.790082            0.609993           -0.444762          0.00881916            0.373333         -0.00524096
         0.000369246            0.795319            0.596668           -0.447582          0.00887218                0.12              1.5733
         0.000350783            0.811874             0.59562           -0.445481           0.0088306            0.173333            0.973927
         0.000333244            0.847054            0.593265           -0.435616          0.00864542            0.586667           -0.888605
         0.000316582            0.792809            0.580059           -0.433381          0.00859298            0.813333            -1.03824
         0.000300753            0.842045            0.583778           -0.432764          0.00858616            0.453333             1.06166
         0.000285715            0.799174            0.594483           -0.440392          0.00873769            0.813333            -0.93142
         0.000271429            0.788588            0.608539           -0.444003          0.00880324                0.72            -1.27191
         0.000257858            0.813513            0.637014           -0.441358          0.00875843                0.56           0.0176793
         0.000244965            0.845734             0.63129           -0.434786          0.00863387            0.906667            0.881914
         0.000232717            0.855737            0.609257           -0.430125          0.00853344            0.933333           -0.151555
         0.000221081             0.72978            0.627748           -0.423679          0.00840467            0.986667            0.860266
         0.000210027            0.732475            0.615766            -0.42603          0.00844547            0.533333           -0.674613
         0.000199526            0.753499            0.603529           -0.440598          0.00873479                0.36           -0.415704
         0.000189549            0.752957            0.600331           -0.436306          0.00865313            0.213333             1.18085
         0.000180072            0.806923            0.588225           -0.444331          0.00881258            0.906667           -0.053395
         0.000171068            0.818614            0.582853           -0.436482          0.00867083            0.306667            0.474407
         0.000162515            0.757955            0.588834           -0.437236          0.00866827                 0.6            -1.75062
         0.000154389            0.772849            0.586138           -0.439327          0.00871804                0.16             0.99471
          0.00014667            0.802063            0.597347           -0.445673          0.00883427            0.826667            -1.45048
         0.000139336            0.810432            0.614086           -0.441688          0.00876434            0.866667            0.729948
         0.000132369            0.811037            0.617352           -0.444196          0.00881008            0.853333             0.42494
         0.000125751            0.790709            0.594108           -0.439942          0.00873152            0.546667            0.699707
         0.000119463            0.813171            0.610542            -0.44273          0.00877728            0.386667            0.136933
          0.00011349             0.79283            0.594305           -0.443108          0.00879116            0.413333            0.530638
         0.000107816              0.7796            0.611765           -0.441348          0.00874766            0.773333            -1.32216
         0.000102425            0.773898            0.613908           -0.441737          0.00875507                 0.8            0.546107
         9.73036e-05             0.78348            0.614213           -0.450361          0.00892716            0.266667            0.284412
         9.24385e-05            0.789293            0.614313           -0.444479          0.00881041                 0.8             1.03236
         8.78165e-05            0.824895            0.631437           -0.442388          0.00876841            0.613333            0.123536
         8.34257e-05            0.801475             0.64703           -0.435425          0.00864262            0.693333            0.735548
         7.92544e-05            0.814924            0.621075           -0.433995          0.00861514                   1           -0.179784
         7.52917e-05            0.816148            0.617717           -0.450504          0.00893493           0.0266667            -0.51246
         7.15271e-05             0.81692            0.618561           -0.446725          0.00885696            0.106667            0.353996
         6.79508e-05             0.79852            0.621836           -0.445453          0.00882818                0.24            0.385983
         6.45532e-05            0.806268            0.616764           -0.445912          0.00884117            0.266667           -0.855281
         6.13256e-05            0.787276            0.613013           -0.447237           0.0088692                0.16             0.81025
         5.82593e-05            0.816906            0.626504           -0.442548          0.00878196            0.546667           -0.571166
         5.53463e-05            0.816697            0.621403            -0.44944          0.00891231            0.173333            -1.18534
          5.2579e-05            0.798303             0.63843           -0.442196           0.0087746                 0.4          -0.0868616
           4.995e-05            0.756868            0.628781           -0.442603          0.00877776            0.253333            0.116609
         4.74525e-05            0.757536            0.600316           -0.438723          0.00869943                 0.8             1.13849
         4.50799e-05            0.819353            0.594849           -0.433378          0.00859479            0.853333            0.193612
         4.28259e-05            0.803704            0.645565           -0.440423          0.00873366            0.613333             0.66628
         4.06846e-05            0.821465             0.62999           -0.444862          0.00882029                0.44           -0.574167
         3.86504e-05            0.781866            0.619365           -0.443934          0.00880447            0.786667            0.931331
         3.67179e-05            0.788129            0.629332           -0.446905          0.00885975                0.24             -0.9406
          3.4882e-05            0.797114            0.643177           -0.440757          0.00874568                0.48            0.690904
         3.31379e-05            0.773699            0.647268           -0.441732          0.00876245                0.16            0.298857
          3.1481e-05            0.771054            0.650411           -0.440669          0.00873444                0.08           -0.779409
         2.99069e-05             0.80461            0.632227            -0.44935          0.00891276                   1            0.759881
         2.84116e-05            0.803988            0.651597           -0.438668          0.00871157                0.72            0.434811
          2.6991e-05            0.777582            0.658894           -0.440134          0.00873245            0.293333            0.797226
         2.56415e-05            0.834545            0.642803           -0.432511          0.00858756            0.746667           -0.155405
         2.43594e-05            0.846072            0.623293           -0.434321          0.00861762            0.706667            -1.05383
         2.31414e-05            0.831305            0.629162           -0.435994          0.00864703            0.666667            0.717046
         2.19843e-05            0.825998            0.629877           -0.454505          0.00901056                0.68           -0.422594
         2.08851e-05            0.817417            0.617011           -0.443998          0.00880424                0.36            0.757822
         1.98409e-05            0.807821            0.614443             -0.4465          0.00885185            0.253333            -1.09073
         1.88488e-05            0.802041            0.607082           -0.448399          0.00889341           0.0666667            0.387489
         1.79064e-05            0.780089            0.602958           -0.445465          0.00883759            0.133333            -1.29656
         1.70111e-05            0.782973            0.600456           -0.444611          0.00881319                0.12           -0.130972
         1.61605e-05            0.807651            0.601393           -0.447214          0.00886931                0.32            0.571567
         1.53525e-05            0.797028            0.610331           -0.440472          0.00873215                0.88            0.887436
         1.45849e-05            0.810844            0.632338           -0.446124          0.00884732            0.266667             2.74027
         1.38556e-05            0.797404            0.610079           -0.447857           0.0088758                0.52           -0.684332
         1.31628e-05            0.774657            0.631096           -0.442772          0.00878336                0.72           -0.583224
         1.25047e-05            0.813426            0.647857           -0.440415          0.00873905            0.466667            -0.54939
         1.18795e-05            0.792067             0.64204           -0.443107          0.00879112                0.08            -1.19027
         1.12855e-05            0.808367            0.638745           -0.440087          0.00874179            0.506667            -1.68695
         1.07212e-05            0.790642            0.653027           -0.439378          0.00872064                0.28            -1.14949
         1.01852e-05            0.805222            0.640125           -0.440039          0.00873349            0.613333           -0.580524
          9.6759e-06            0.807896            0.645182           -0.446439           0.0088564           0.0266667           -0.982361
          9.1921e-06            0.809359            0.643443            -0.44067          0.00874126            0.266667            0.910162
          8.7325e-06            0.764388            0.608706           -0.436469          0.00865861            0.906667           -0.221778
         8.29587e-06            0.760393            0.592729           -0.442899           0.0087805           0.0533333             0.79415
         7.88108e-06              0.7297            0.612753           -0.430917          0.00854722                0.56           -0.747763
         7.48703e-06            0.805274            0.651141           -0.438093          0.00869267            0.986667           -0.978939
         7.11267e-06            0.775375            0.629151           -0.443826          0.00880255                0.64           0.0243113
         6.75704e-06            0.818628            0.625876            -0.44584          0.00883491            0.306667            0.397088
         6.41919e-06            0.818929            0.611716           -0.448963          0.00890439            0.733333            -1.71913
         6.09823e-06            0.812593            0.603869           -0.446928          0.00886201                0.16            0.666618
         5.79332e-06            0.812954            0.607755           -0.448158          0.00888579           0.0666667             1.12974
         5.50365e-06            0.768856            0.605513           -0.442145          0.00876435                0.68            0.945473
         5.22847e-06            0.773936            0.601359           -0.448069          0.00888241            0.106667           -0.285727
         4.96705e-06            0.776801            0.588779           -0.439913          0.00872178            0.666667           -0.865227
         4.71869e-06            0.800131            0.586751           -0.441317          0.00875523            0.306667           -0.407185
         4.48276e-06            0.774132            0.629841           -0.440571          0.00873647            0.906667           -0.904166
         4.25862e-06            0.752683            0.609606           -0.436513          0.00865399            0.626667             1.21765
